graph_type,weight_type,depth,median_beta_0,median_beta_1,median_beta_10,median_beta_11,median_beta_12,median_beta_13,median_beta_14,median_beta_15,median_beta_16,median_beta_2,median_beta_3,median_beta_4,median_beta_5,median_beta_6,median_beta_7,median_beta_8,median_beta_9,median_gamma_0,median_gamma_1,median_gamma_10,median_gamma_11,median_gamma_12,median_gamma_13,median_gamma_14,median_gamma_15,median_gamma_16,median_gamma_2,median_gamma_3,median_gamma_4,median_gamma_5,median_gamma_6,median_gamma_7,median_gamma_8,median_gamma_9
Nearly Complete BiPartite,cauchy,17,-0.1446254522425957,-0.7106832097898116,0.08060796077647281,-1.5678276707281127,0.3382931106892185,1.2719645303083373,0.8700985118035777,-0.20867176688271327,-1.258109912092046,-0.03775693356371335,-0.48685781990026,-0.7833378891230774,0.21761252857928823,0.6643918442201278,-0.5036270998591338,-1.5698203818889185,-0.23889637030880237,-0.7937962635008627,-1.400096943392586,2.283246052546682,-1.2371821412168535,0.15853969638316928,-1.6716980203900285,-0.40788726364781636,-0.08428341047342974,-0.9039107931536512,1.0930771903390855,-0.5309892978804829,1.9615859760043768,-0.6433623831832,1.6833177092148937,-0.45447154736296946,-1.0482875376652474,-1.5180849883108494
Nearly Complete BiPartite,exponential,17,0.4443265017304281,-0.505012122748131,-0.16300752836328875,0.8792146365947395,-0.09574091140964376,-0.21855963911220908,1.4053642652849792,0.06528963252738343,-0.12687258706629476,-0.6053921998006441,-0.30792953174989374,-0.9333891245946094,0.05608867155629463,0.746927095788756,0.7701413695314449,1.0607998738674709,0.7773132916344764,1.2081360688604128,-1.931464506893653,-0.6080136999740511,1.3377470431206075,0.9541354484579101,-0.014832908942916834,-2.626126227890633,0.033186747029977814,-1.6553374497358628,0.6338094799109535,-0.9646324216418534,-2.385115021986765,-2.143406063794067,-1.260194237634826,-2.8445688054015044,-1.1610133747886335,-1.3698661232813283
Nearly Complete BiPartite,log-normal,17,-0.9278215099472836,0.44798493439707376,-0.556875061428629,-0.6199900374987801,-0.9305784233018907,-0.11921675831434998,-0.15080407826185638,1.0544348436954474,1.5038312654076704,-0.4786376124421116,0.7981248505079311,0.7446748776211011,-0.03841328888877557,0.18273097389846057,1.572448082039105,-1.2339297297090064,0.10501273592505118,-1.6001263249790028,1.8677668784197365,3.1480739662801,-1.4117460590474358,0.9206283297269341,-2.2947693605483335,0.46515375246319424,0.14333034676927825,-0.04560464599687739,2.130646057816766,1.3435565194226307,-0.3254222532538205,-0.3787591745131594,-2.2160416886350016,0.7917081661527732,-2.07841871362403,1.2248015121884894
Nearly Complete BiPartite,normal,17,0.5228313709207009,0.831614298952688,0.1442838837831824,-1.078045737976707,0.5306277439980331,-0.07986548230126847,0.032693571108514556,-0.8205419590450161,0.17292356594800193,0.7327355100283323,0.5304598226613184,0.4804972970412975,-0.008435339934665609,0.9018870552118506,1.4093556120548065,-1.1419267137115239,0.6876615701048354,-0.6333796771241491,-1.1615824545284057,0.5693243671029949,-1.0387980335821583,0.3773615640325793,-0.39799898703633607,-0.2837161666620143,0.4733456392145544,0.20452926092017884,-1.4609863501696683,0.726960722625228,0.771712281781458,0.740432645783261,1.7304434496877423,-1.6484789789544423,0.7238452910920069,-0.3378659222327022
Nearly Complete BiPartite,uniform,17,1.4713943821985949,-0.2735081573400163,0.42460343377526355,-0.45043835221144246,-0.008245984660133931,0.07429073995809043,0.027179891021431264,0.1158092192101525,0.1613332079628844,-0.453999343543394,-0.5681284583772432,-0.42905714154242797,-1.3926715508641667,1.0474097367284754,-0.12200383337682012,-0.43350304586572885,0.3914299624613619,-0.9309567634802332,1.504553977553985,-2.305759109351797,0.5116188523398942,-0.7776590352877198,0.05191449843028607,-0.19088961585919645,-0.08870718831785473,1.5949048574196936,-0.8340800804144037,0.8528694041029455,-0.5032827911464126,0.10167627461298664,-1.0094996757834138,-1.509890944952769,0.504804414281756,0.27992047008812504
Nearly Complete BiPartite,uniform_plus,17,0.03811267115581616,-0.9489754113856673,0.25872789249341294,-1.7773585696247935,-0.33146052215603483,0.08267335948050067,-0.987333134381116,0.24950362658608244,-0.9547363038987062,-0.7674703817524832,0.012533204342805387,0.30843818253772115,0.500793249277051,-0.5147946829993062,-0.2921955522312184,0.8987254831979897,-0.2086269448028766,-0.6821302208243126,0.9071617134025367,0.8152957084772054,-1.0867374569836705,0.03462087305673096,-1.154981802738881,0.05437127858687503,-2.7104341619361723,0.17493432504180229,1.1657191498922863,0.0712702197387084,0.5083646653829276,-0.3643766974486071,-0.24276591619482701,-2.2838528218756693,0.06697938758189138,-0.7426031525732841
Power Law Tree,cauchy,17,-0.8926876671738426,0.4416381955200695,-1.1481548636983634,0.41426773061816546,0.4004512870754835,0.2647837499503245,1.374715164761517,-1.1765571070880774,0.39557184076500157,1.432762103439605,-0.6423652012738279,0.42172016359142556,-0.6508457230625115,-0.9262610749346137,0.668526719279098,0.8186315989264629,-0.19762196605152849,-1.3939228546086286,0.9097679634352063,0.14338904083004816,-1.233877610760548,1.9679550521186981,-0.27604625104349356,-1.6000554724151077,1.991945345702825,-1.0192285698708212,0.6485070917508621,-1.0141609457640586,-0.5498010357845032,-0.43305233924869085,0.5029263782130886,-0.5294482819917196,0.9368830890847135,-1.4719428466828754
Power Law Tree,exponential,17,-1.2264356384215038,0.5967662346178818,1.2553336885371589,-0.19457248658296647,1.0961575819665978,-0.8449298253469559,-0.08770620855651128,0.9328703946963852,-0.20864284752083037,-0.85531934874174,-0.4858037691837334,-0.31078806135387177,-0.0005255365356015877,0.743478716612222,0.5408550966536932,0.7047631730472663,0.3123764782962952,1.3950787292546665,1.4862747394544737,-1.0173719429932586,-0.7049639980386486,-1.8947574989277214,0.14585893559016938,0.4904611199814819,1.9044053446423974,-0.9072371726960381,-2.974597982985007,2.5011054127917447,1.0519810738803097,1.2390395905661575,0.8951720375160563,1.0447702880634213,2.0548956287921354,0.9093495835941385
Power Law Tree,log-normal,17,-0.11921635121827207,-0.5974556829810003,0.10905689629056983,0.40585343733666934,-0.004532870468787967,-1.6261721046873687,-0.4537090211693089,-1.3758887643900306,0.13007599481795,-0.6801023450496423,-0.3161836735176003,1.3047043610425495,-0.33736196743022645,-0.41550982513024737,0.41308281641622974,-0.12024207663623346,1.4162433480200978,-1.284991441656878,-1.0957001267590143,-2.54782829543934,0.4312219930579679,0.7937273669861136,2.0781904126344135,-0.741529749782952,-3.319456043088468,-0.8425743690024109,-0.8606278250850162,-3.569983643914745,0.8822154469928825,-2.0200426965354326,-0.21349069788519381,-2.937492151391272,1.6519447039954935,-1.6984796797952455
Power Law Tree,normal,17,0.03371538737436358,0.5038500495635706,0.31313728355983994,-0.5788513801873446,0.29405987373745024,0.23486662530160463,-0.13231559466967144,0.06452881970566998,-0.07004570620747544,-0.11857057257447406,-0.31379527985700434,1.3255104120994394,-0.4853715208599702,0.5927510495815359,0.6348076568418918,0.17150571302357248,-0.956204664730928,1.5057149299076478,2.086662511475294,2.4627904383762633,-0.8343711246694184,-0.05805239485078939,-0.41984135491993785,1.2778536307334611,-3.5191181466794994,-2.5947180094768987,-1.1523479172808422,-0.03668467261177585,-1.8706082068226642,-2.122919068525131,0.3062550764496464,1.9919152275487808,3.387303226312923,0.2304204565414757
Power Law Tree,uniform,17,1.2929449426381894,0.4341929820388084,0.7261234620154233,0.26398224203157283,0.17490341824906078,0.43962510849394465,-0.09857324558780971,-0.016676152677288558,0.38020054437686374,-0.019913010339173587,-0.4459804268803226,-0.9968729495306163,0.01568480457372501,0.598145260089183,0.3584758562759996,-1.077523930868407,-0.13468132866693958,0.934848302224709,2.5800328347366372,3.272593616710708,2.648270824852341,-2.283755926092485,2.5143209458941103,-1.2011858865151572,-0.9227736771746298,1.1876950038298613,2.3026500000666807,-1.134265219064313,-0.243297331049932,1.438765837192952,-1.48566594221403,-1.6775291889155746,0.12535135443907786,2.0356602628724425
Power Law Tree,uniform_plus,17,0.06830398722412123,-0.2537273813403917,-0.9611495324181365,0.9722150620264369,0.3466398394883326,-0.6479540716628707,1.0201904997256488,-0.07631841185840324,-0.8528679746589444,-0.6851477379924918,0.32507350410973346,-1.0752784588675688,-1.7865767377609867,0.1257229154698769,-0.8858929651257501,0.18276717014745197,0.5000236339093725,1.86614587234527,-0.05924055317329174,-2.3287401043832654,-0.20080175598753486,0.8123316518193358,-0.26988186267583636,0.6102536600555467,-1.5960485598073575,-2.223053632756022,-0.6629645141658271,1.691213706495213,-2.2697636978553,0.4442208674784245,-0.5585146072642678,-0.8041792007334846,2.185954905431738,-0.7933123158309651
Uniform Random,cauchy,17,-0.3111389534119488,0.47059822370777366,0.5277133100477658,-1.0869920678300147,0.08561530928245652,0.11300302539809605,0.6646906939943938,-0.10229192861450778,0.08179794797629979,0.3634755381602247,0.08109150257650038,0.4489806598884763,0.538188030119438,-0.1463661279351925,-0.19637959077395323,1.2716217309136284,0.4854921749329057,0.9563069032566608,0.12755244740196237,0.546074358841944,-1.1517869153149374,-0.5598101553870962,-0.3015919356353294,-0.7448746521555613,0.6375598636179794,0.19065717617426833,-1.3764639854133123,0.5737668860083381,-0.5695570723362292,-0.964454322976119,0.7337292209931732,2.052218328929448,0.387372469532151,2.3899925882636377
Uniform Random,exponential,17,-0.05370982471278897,-0.5928839432188884,0.7008489082592207,0.7635347082225081,-1.3603945866966385,0.8643209996239094,1.267638177433628,1.5371290977567063,0.377639986833708,-0.012200604583220337,1.4853810834248522,-0.6105654166353554,0.02785937895624238,-0.697795082983239,0.07999504911061593,1.1701169161356892,0.9310244757384509,1.3896483153168528,-2.401054192750304,-2.921281843193269,1.8947981309360125,-0.2626331449511296,-1.8848774254323164,0.29511026325966216,-1.4722998081069645,-0.24460255259226962,1.8886700768919942,0.7842116526532922,0.3795991580503814,-0.690791273157842,-2.8542132442160018,-0.8246477367898956,0.926521176304751,0.8218740996461077
Uniform Random,log-normal,17,-0.2156569474384756,-0.4828889116261793,0.06595078077555336,-0.40677498460541844,-0.5677615996553109,-0.12940619249527507,0.10173484384412561,-0.09963689220288088,-1.5609924646403002,-1.8330235960946895,-0.6951769567772991,1.5746167541090226,-0.03506695171318556,-0.12394039322319918,1.3137242769896882,-0.1903930230809638,0.26793649545883974,-1.1527586149868483,2.8553570731690257,2.184540023135313,2.919224975708896,-3.027130886881095,-3.750960166476516,2.7350750382712667,0.45303711982701583,-0.20460868516050196,-0.9594860396920588,0.9312962556147584,0.9368519261830558,2.4473863703754724,-0.9380316462070728,-0.7758228945618669,-0.3937369831492925,1.1742545775097541
Uniform Random,normal,17,0.5644141385143046,0.8258986332126823,0.598836740159818,-0.5215656611158835,0.02191734224134255,-1.4066819401592012,1.360940808082337,0.6620200767573392,-0.3937197994993073,-0.3398716056328832,0.445828862371057,0.106646845485821,0.37893175360025466,0.3813263412572838,0.7907985047294839,-1.1629988097708015,0.16977644456777533,0.7802912834375013,-0.48919443052187,-2.393662390261754,-0.42816212097478873,-0.11351687743685708,0.9108537062345411,1.7514920356993775,-1.6349497491555256,0.059353697099911035,-0.8487350092834149,-0.6897577903569475,-1.278023492897999,-0.23778123060485765,1.0985422654475985,1.7414088278246718,-0.316546106953706,1.7588834651626988
Uniform Random,uniform,17,-0.14455891223258224,0.3642299736597465,-0.034251430295334305,0.5902094349586119,0.3991049532771893,-0.15930604674203014,0.5768207981497846,-0.36343660861736077,-0.08872715743570472,-0.3555117322089498,-1.0198425013006098,-0.18589649176568632,1.420526030180946,-0.2013744516395743,-1.2580045435962535,0.24231396157656981,-0.4327210323688968,-0.47392617138548876,-1.2981101970027094,-1.1631119625352866,0.012124537030892992,-0.17373213023427267,-1.8471997911635263,-0.28031294428572107,-3.1935410232926102,-0.5655575620798233,-1.002430623072473,0.6390638766397986,-0.7831829464473336,0.2865762692488099,-0.22480027245593354,-0.2571559629382338,0.3639510888565634,-1.502407266342276
Uniform Random,uniform_plus,17,2.183897919327423,-0.4701763115165355,-0.005904254141914332,-0.11794317662293577,-1.5042340316826293,-0.21342808043394376,0.12713427102564537,-0.3744361867116572,0.1303859116250804,-0.896331242285696,2.4227121307872928,0.4000758496006852,0.5857745770672367,-0.9598430511299051,0.28844665739556535,-0.31149738694015505,-0.7531040498233703,0.6082525482526437,-0.6588466781900324,0.18328447285138863,-1.5630804792794772,-2.036086331217912,0.14604190250539792,-0.5189450996294411,-0.3836703846104943,0.3031714593817423,0.9456947351177019,1.254704000057759,-2.07903479044471,-0.30854004212236086,1.3070241866379506,0.504579236624164,0.01956467424490184,-0.9580015060339497
Watts-Strogatz small world,cauchy,17,-0.3794737064888739,0.49934820978310507,0.05254642096546685,-1.0340561929043328,1.625702689831156,0.03508904815829111,0.7129659267421273,-0.07708916677338243,1.513715516444356,0.3144596914013237,0.40761166130994514,0.07474416923959053,-0.5933322575015909,-1.2002552795457668,0.9096821255454881,-0.6625428157501863,1.3872010227989267,0.8667860637184149,-0.5743327924733416,-1.9683696727557978,-1.5122337335603706,1.1044760630726815,0.24470552841031895,0.1533146310548449,0.7207250064759568,-1.0094218621090278,1.5043414268789137,-1.5055321792027963,2.4348732857853914,0.1796076156279685,0.534364781186565,1.549010027876184,-0.3491659544264869,1.593076439953049
Watts-Strogatz small world,exponential,17,0.3127985236157062,-1.1040920173930768,0.35741333301798195,-0.1343928743705345,0.35300353833680365,-0.5807730945780953,0.12240650121471283,-0.09218373157639223,-1.9018189070922653,-0.29576779908682455,-0.544989567317724,0.2367591395522552,-0.5048740525207444,0.09767724137198792,-1.047744230965265,-1.362330109971789,0.6110068557723942,-1.1496962490654061,-1.4376867581924873,-0.06628685263626012,1.499511826466466,-0.6035536682331031,0.9140490683124889,-1.6963481788856463,0.5379092642247614,1.7397750624206945,-0.7540797738913376,-2.852694335284794,-1.659425269530459,-1.1074858270003771,-1.4910577424551115,0.362214828047223,1.2991357788215516,1.2197027110222838
Watts-Strogatz small world,log-normal,17,-0.3601306747174509,1.0876468421326198,-0.8317318333420782,-0.41174795098052985,1.626376505698816,1.0281044879916437,-0.18683627190764895,-0.050082474040004724,0.08147300632965129,-0.5131935841542327,-0.3117072942122756,-1.0993201462623312,-1.2510566361595339,0.32138878702173523,0.4476425686803495,0.8970918968578877,-0.06920663132006087,1.1752620069383666,-0.7086330819503025,0.662135066582715,3.0027922775291196,0.394599584168535,0.1250593862534684,0.7495250835420386,1.4454479531223658,0.20621695857264247,-2.3369255828760753,-2.1920631600388343,-2.7380885624849216,-0.7252847574525991,0.31631775847981497,0.8191530446028336,3.170198899987398,-1.7153733098955593
Watts-Strogatz small world,normal,17,0.47156033714224316,0.3634266355675073,0.2794195464724452,-0.43081427030984776,0.09755984314964554,0.11276882161743002,0.7040110896687396,1.4932151174668253,-0.07599991074943788,0.5164061238029736,-0.3725151198873971,0.5439929298179254,0.27648879856881975,0.013752273661754036,-0.07916386283154335,-0.017488096126986083,-0.05925831046680087,0.6287487353089286,0.6316514771642997,1.2401607438020843,-0.8637443558636294,0.05958239373453855,-0.313727647762021,2.9609451186308484,1.5353878811768267,-0.19092145618098208,0.04945082612179831,1.5907265103618822,0.1585122217380029,-0.2302950517265964,0.2787479875556551,0.8765622935445054,0.008980224926347114,-0.23360235403580434
